,property_type,society,sector,price,price_per_sqft,area,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,Wardrobe,furnishing_type,luxury_score
856,flat,sare homes,sector 92,0.85,4786.0,1776.0,4.0,4.0,3,3.0,Na,Moderately Old,1776.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,flat,tulip violet,sector 69,1.75,8883.0,1970.0,4.0,4.0,1,12.0,North-West,Relatively New,1970.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
858,flat,sbtl caladium,sector 109,1.9,6219.0,3055.0,4.0,4.0,3,8.0,North-East,Relatively New,3055.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,151.0
859,flat,ss the leaf,sector 85,1.15,10017.0,1148.0,2.0,2.0,3+,18.0,East,Relatively New,1640.0,,1148.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,156.0
860,flat,la vida by tata housing,sector 113,1.65,10450.0,1579.0,3.0,2.0,2,3.0,North-East,Relatively New,1579.0,1420.0,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
861,flat,eldeco accolade,sohna road,0.73,5775.0,1264.0,2.0,2.0,3,5.0,West,Relatively New,1264.0,,730.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0
862,flat,m3m urbana,sector 67,1.0,12107.0,826.0,1.0,1.0,1,17.0,South,Relatively New,,826.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
863,flat,ss the leaf,sector 85,1.2,7317.0,1640.0,2.0,2.0,3,12.0,South,Relatively New,1640.0,,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,157.0
864,flat,shapoorji pallonji joyville gurugram,sector 102,1.35,9934.0,1359.0,2.0,2.0,2,9.0,North-East,Relatively New,1359.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
865,flat,orchid petals,sector 49,2.45,11887.0,2061.0,3.0,3.0,3,0.0,North-East,Relatively New,2061.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
866,house,independent,sector 26,5.8,12838.0,4518.0,4.0,4.0,3+,4.0,,Old Property,4518.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
867,flat,smart world orchard,sector 61,1.55,13478.0,1150.0,2.0,2.0,1,3.0,Na,Under Construction,1150.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
868,house,independent,sector 6,1.0,4630.0,2160.0,6.0,4.0,0,3.0,,Undefined,,240.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,flat,orchid petals,sector 49,4.21,11836.0,3557.0,5.0,6.0,3+,14.0,South-East,Relatively New,3557.0,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.0
870,flat,pivotal devaan,sector 84,0.34,5832.0,583.0,2.0,2.0,1,3.0,East,Relatively New,583.0,,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0
872,flat,prasha apartments,manesar,0.75,3308.0,2267.0,3.0,3.0,3+,3.0,West,Moderately Old,2115.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0
873,flat,orchid petals,sector 49,4.52,10984.0,4115.0,5.0,5.0,3+,14.0,West,Moderately Old,4115.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,49.0
874,house,independent,sector 53,4.65,17574.0,2646.0,5.0,5.0,3+,1.0,,Moderately Old,2646.0,,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
875,flat,rof aalayas,sector 102,0.45,6000.0,750.0,1.0,1.0,2,6.0,Na,Undefined,,750.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,flat,gls arawali homes,sohna road,0.32,6723.0,476.0,2.0,1.0,0,0.0,Na,Undefined,,476.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,flat,tulip violet,sector 69,1.7,8458.0,2010.0,4.0,4.0,2,10.0,South-West,Relatively New,2010.0,,1610.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,174.0
878,house,independent,sector 28,4.5,13889.0,3240.0,4.0,4.0,0,4.0,,Undefined,,360.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,flat,godrej nature plus,sector 33,1.31,15976.0,820.0,2.0,2.0,2,4.0,Na,Under Construction,,,76.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
880,flat,dlf the ultima,sector 81,3.5,11686.0,2995.0,4.0,5.0,3+,7.0,North-East,Relatively New,2995.0,,2200.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,174.0
881,flat,tulip violet,sector 69,1.76,8756.0,2010.0,4.0,4.0,2,6.0,North,Relatively New,2010.0,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,108.0
882,house,dlf city plots phase 2,sector 25,6.3,35000.0,1800.0,4.0,4.0,3+,2.0,East,Old Property,1800.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,89.0
883,flat,smriti apartment,sector 56,0.52,10656.0,488.0,1.0,1.0,1,1.0,Na,Old Property,525.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0
884,house,independent,sector 11,0.9,10000.0,900.0,7.0,4.0,3+,4.0,,Moderately Old,900.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
885,flat,paras dews,sector 106,1.35,8940.0,1510.0,4.0,3.0,3,19.0,Na,Old Property,,,1510.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,112.0
886,flat,antriksh heights,sector 84,0.85,4928.0,1725.0,3.0,3.0,3+,10.0,North,Relatively New,1725.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
887,flat,aipl zen residences,sector 70a,1.82,10997.0,1655.0,3.0,3.0,3,12.0,South,Relatively New,1655.0,1600.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
888,flat,tulip yellow,sector 69,1.8,10563.0,1704.0,3.0,3.0,3,14.0,East,Under Construction,,,1704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
889,flat,central park flower valley,sector 33,3.3,13750.0,2400.0,3.0,3.0,3,2.0,Na,Under Construction,,,2400.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,61.0
890,house,unitech aspen greens,sector 50,7.0,32407.0,2160.0,4.0,4.0,2,2.0,East,Old Property,2160.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0
891,house,independent,sector 46,2.25,2723.0,8262.0,4.0,3.0,3,3.0,North-East,Relatively New,,90.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0
892,flat,dlf the ultima,sector 81,2.25,10755.0,2092.0,3.0,4.0,3+,11.0,West,Relatively New,2092.0,2090.0,2087.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,174.0
893,flat,ansal heights 86,sector 86,0.78,5735.0,1360.0,2.0,2.0,1,8.0,East,New Property,1360.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
894,house,independent,sector 14,6.46,18889.0,3420.0,5.0,5.0,2,3.0,East,Moderately Old,,380.0,300.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,27.0
895,flat,bestech park view ananda,sector 81,0.95,10626.0,894.0,2.0,2.0,2,2.0,North-East,Relatively New,1360.0,,894.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,104.0
896,flat,swarn jayanti cghs,sector 54,1.75,7609.0,2300.0,4.0,3.0,3+,3.0,North-West,Old Property,2300.0,1900.0,1800.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,26.0
897,flat,mapsko mount ville,sector 79,1.25,8389.0,1490.0,3.0,3.0,3,18.0,South,Relatively New,1490.0,1058.0,863.91,1.0,0.0,0.0,0.0,0.0,3.0,1.0,102.0
898,house,independent,sector 25,4.35,32222.0,1350.0,5.0,4.0,3,3.0,North,Old Property,1350.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0
899,flat,tata gurgaon gateway,sector 113,6.0,9139.0,6565.0,5.0,6.0,3+,24.0,North,Moderately Old,,,6565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
900,flat,central park 2 bellevue,sector 48,5.0,11628.0,4300.0,3.0,4.0,3,14.0,North-East,Moderately Old,,,4300.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,82.0
901,flat,ats triumph,sector 104,2.5,7937.0,3150.0,4.0,4.0,3+,14.0,North-East,New Property,3150.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0
902,flat,dlf new town heights,sector 90,1.3,6736.0,1930.0,3.0,3.0,3+,10.0,South,Relatively New,1930.0,1929.0,1928.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,129.0
903,flat,experion windchants,sector 112,3.29,11742.0,2802.0,3.0,3.0,3+,2.0,South,Relatively New,2802.0,2225.56,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,152.0
904,flat,godrej aria,sector 79,1.45,9062.0,1600.0,2.0,2.0,3+,9.0,East,Relatively New,1495.0,1494.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
905,flat,sare green parc,sector 92,0.85,6741.0,1261.0,3.0,2.0,2,14.0,Na,Undefined,,1261.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,house,independent,manesar,0.8,6667.0,1200.0,8.0,8.0,2,1.0,,Relatively New,1200.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,flat,shyam apartment,sector 3,0.26,3714.0,700.0,2.0,1.0,2,2.0,Na,Relatively New,700.0,,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,flat,tarc maceo,sector 91,1.75,11118.0,1574.0,4.0,3.0,3+,8.0,South,Relatively New,2724.0,,1573.59,1.0,1.0,1.0,1.0,0.0,0.0,0.0,128.0
909,house,independent,sector 56,2.95,20233.0,1458.0,2.0,2.0,0,1.0,North,Undefined,,162.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,flat,bptp mansions park prime,sector 66,3.0,10854.0,2764.0,4.0,4.0,3,3.0,North,Relatively New,2764.0,2700.0,2500.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,174.0
911,flat,shapoorji pallonji joyville gurugram,sector 102,1.25,9874.0,1266.0,2.0,2.0,2,0.0,East,Relatively New,1215.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
912,flat,kiran residency,sector 56,1.5,6649.0,2256.0,3.0,5.0,3+,4.0,South-East,Moderately Old,,2250.0,,1.0,0.0,0.0,1.0,0.0,3.0,1.0,134.0
913,flat,emaar mgf emerald floors premier,sector 65,2.25,13636.0,1650.0,3.0,3.0,3,3.0,South-West,Relatively New,1650.0,1600.0,1350.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,49.0
914,flat,smart world orchard,sector 61,2.54,15497.0,1639.0,3.0,3.0,3,2.0,Na,Under Construction,,,1640.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0
915,flat,bptp terra,sector 37d,1.77,8079.0,2191.0,4.0,3.0,3,15.0,North,Relatively New,2191.0,,1860.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,49.0
916,flat,the close north,sector 50,2.7,9982.0,2705.0,3.0,3.0,3+,3.0,South,Moderately Old,2605.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,117.0
917,house,independent,sector 7,2.43,14890.0,1632.0,4.0,4.0,2,3.0,South-West,Old Property,,345.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0
918,flat,alpha corp gurgaonone,sector 84,1.15,7497.0,1534.0,2.0,2.0,3,14.0,South-East,Relatively New,1534.0,,1260.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
919,flat,irwo westend towers,sector 47,0.65,12059.0,539.0,1.0,1.0,2,3.0,Na,Old Property,,,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0
920,flat,ireo skyon,sector 60,2.65,13125.0,2019.0,3.0,4.0,3+,7.0,North-East,Moderately Old,2045.0,2037.0,2019.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,152.0
922,flat,bestech park view residency,sector 2,1.59,8281.0,1920.0,3.0,4.0,3+,11.0,North-West,Moderately Old,1920.0,,,0.0,1.0,0.0,0.0,0.0,3.0,0.0,100.0
923,house,vatika signature villas,sector 82,4.7,21759.0,2160.0,3.0,3.0,3+,3.0,,New Property,2160.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0
924,flat,umang monsoon breeze,sector 78,0.62,5004.0,1239.0,2.0,2.0,1,7.0,South,Moderately Old,1239.0,1115.0,947.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,111.0
925,house,dlf city plots phase 2,sector 25,6.5,36111.0,1800.0,5.0,5.0,3+,3.0,East,Old Property,1800.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,134.0
926,house,uppal southend,sector 49,4.4,15278.0,2880.0,6.0,6.0,3,3.0,North,Moderately Old,2880.0,,,1.0,1.0,1.0,1.0,0.0,7.0,2.0,110.0
927,flat,chd avenue,sector 71,0.82,7081.0,1158.0,2.0,2.0,2,6.0,Na,Moderately Old,1200.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,house,experion windchants,sector 112,9.5,23457.0,4050.0,5.0,5.0,3,2.0,,Relatively New,,7450.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0
929,flat,godrej habitat,sector 3,1.3,9003.0,1444.0,2.0,2.0,2,6.0,Na,Under Construction,,,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
930,flat,tulip violet,sector 69,1.32,8413.0,1569.0,3.0,3.0,1,12.0,South-West,Relatively New,1568.0,,,0.0,0.0,0.0,1.0,0.0,2.0,1.0,86.0
931,flat,essel towers,sector 14,2.2,12500.0,1760.0,3.0,4.0,3+,3.0,North-West,Undefined,,,1760.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
932,flat,puri emerald bay,sector 104,2.49,10163.0,2450.0,3.0,3.0,3+,14.0,South,Relatively New,2450.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,129.0
933,house,independent,sector 6,0.66,10784.0,612.0,3.0,2.0,1,2.0,,Old Property,612.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
934,house,international city by sobha phase 1,sector 109,5.5,21603.0,2546.0,4.0,4.0,3+,2.0,North-East,New Property,2546.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0
935,house,independent,sector 7,3.85,14650.0,2628.0,4.0,4.0,3,3.0,North-West,Old Property,2628.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
936,flat,bestech park view residency,sector 2,1.18,7540.0,1565.0,2.0,2.0,3,5.0,East,Old Property,1565.0,,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,76.0
937,house,independent,sector 91,3.6,14815.0,2430.0,4.0,4.0,3,2.0,North-East,New Property,2430.0,,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,49.0
938,flat,ansal housing highland park,sector 103,1.25,6443.0,1940.0,3.0,3.0,3+,2.0,North-East,New Property,1940.0,,1056.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,105.0
939,flat,dlf regal gardens,sector 90,1.25,8117.0,1540.0,3.0,3.0,3,8.0,South-East,Relatively New,1702.0,1640.0,1540.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158.0
940,flat,dlf new town heights,sector 90,1.2,6218.0,1930.0,3.0,3.0,3+,8.0,North-West,Moderately Old,,,1930.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,59.0
941,flat,pyramid elite,sector 86,0.45,7840.0,574.0,2.0,2.0,1,12.0,Na,Under Construction,,,573.500592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
942,flat,ss residency,sector 6,0.48,5333.0,900.0,3.0,2.0,2,2.0,Na,Moderately Old,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
943,flat,imperia the esfera,sector 37c,0.86,5450.0,1578.0,2.0,3.0,3,9.0,South-East,Relatively New,1578.0,,1310.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0
944,flat,m3m heights,sector 65,2.44,13297.0,1835.0,3.0,3.0,2,7.0,Na,Under Construction,1828.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
945,flat,bestech park view residency,sector 2,0.56,8550.0,655.0,1.0,1.0,2,7.0,South-West,Moderately Old,,,650.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0
946,flat,signature global park,sohna road,0.91,6289.0,1447.0,3.0,3.0,3,1.0,West,Relatively New,,,1439.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,165.0
947,house,independent,sector 4,5.0,10101.0,4950.0,3.0,3.0,2,1.0,North-East,Old Property,4950.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
948,flat,unitech south park,sector 70,1.13,7001.0,1614.0,3.0,3.0,2,1.0,Na,Under Construction,1610.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
949,flat,alpha corp gurgaonone,sector 84,1.2,9449.0,1270.0,2.0,2.0,1,6.0,South-West,Relatively New,1270.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
950,house,independent,sector 24,5.25,38889.0,1350.0,4.0,4.0,3+,2.0,East,Relatively New,,160.0,150.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,72.0
951,house,independent,sector 4,2.3,17012.0,1352.0,4.0,4.0,3,2.0,East,Old Property,1352.0,,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,15.0
952,flat,sobha city,sector 108,2.33,14463.0,1611.0,3.0,3.0,3,17.0,North-East,Relatively New,,1711.0,1611.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,159.0
953,house,independent,sector 13,0.5,10101.0,495.0,12.0,4.0,3,4.0,,Old Property,55.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
954,flat,silverglades hightown residences,sector 43,4.2,19765.0,2125.0,3.0,4.0,2,7.0,East,Under Construction,2150.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
955,flat,smart world gems,sector 89,1.2,8433.0,1423.0,3.0,3.0,2,2.0,East,Undefined,,1423.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
956,flat,sare crescent parc royal greens phase 1,sector 92,1.25,5833.0,2143.0,4.0,4.0,3,20.0,East,Relatively New,2143.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0
957,house,bptp visionnaire,sector 70a,5.35,8917.0,6000.0,4.0,4.0,3+,3.0,North,Relatively New,,6000.0,,1.0,1.0,1.0,1.0,0.0,5.0,1.0,160.0
958,flat,trisara our homes 3,sohna road,0.21,4339.0,484.0,1.0,1.0,0,2.0,Na,Undefined,,484.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,flat,shri ram apartments,sector 4,0.32,3368.0,950.0,2.0,2.0,1,4.0,Na,Relatively New,,,950.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0
961,flat,ansal heights 86,sector 86,0.87,5367.0,1621.0,2.0,2.0,1,12.0,North-East,New Property,1360.0,,,0.0,0.0,0.0,0.0,1.0,2.0,1.0,45.0
963,flat,supertech araville,sector 79,1.35,9000.0,1500.0,2.0,2.0,3,6.0,East,New Property,1530.0,1350.0,1200.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,88.0
964,flat,aipl the peaceful homes,sector 70a,2.8,11915.0,2350.0,3.0,4.0,3,22.0,North-East,Relatively New,2350.0,,1322.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0
965,house,ansal celebrity homes,sector 2,5.2,10000.0,5200.0,4.0,5.0,2,1.0,,Undefined,,5200.0,4000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
966,flat,ireo the corridors,sector 67a,1.7,9844.0,1727.0,3.0,3.0,2,10.0,North-East,New Property,1727.0,,1017.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,44.0
967,house,independent,sector 50,6.5,21667.0,3000.0,5.0,6.0,0,1.0,,Undefined,,3000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,flat,ansal maple crescent,sector 43,1.35,10037.0,1345.0,3.0,3.0,3,2.0,South,Old Property,1345.0,1320.0,1300.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,93.0
969,house,tulip yellow,sector 69,2.95,16389.0,1800.0,4.0,3.0,2,3.0,North,New Property,1800.0,,,0.0,0.0,0.0,1.0,1.0,4.0,2.0,111.0
970,house,independent,sector 7,0.27,12000.0,225.0,2.0,2.0,1,2.0,North-East,Moderately Old,225.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
971,house,independent,sector 36,0.66,7166.0,921.0,2.0,2.0,3,4.0,,New Property,,823.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,flat,ss the leaf,sector 85,1.75,7267.0,2408.0,3.0,4.0,3,8.0,North,Relatively New,2408.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0
973,house,independent,sector 28,10.5,32407.0,3240.0,5.0,6.0,3+,3.0,,New Property,3240.0,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,153.0
974,house,international city by sobha phase 2,sector 109,9.5,26389.0,3600.0,5.0,5.0,3+,2.0,South,Relatively New,3600.0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,133.0
975,flat,hsiidc sidco aravali,manesar,0.9,3478.0,2588.0,3.0,3.0,3,2.0,Na,Old Property,2588.0,1900.0,,0.0,1.0,0.0,0.0,0.0,3.0,2.0,21.0
976,flat,tulip violet,sector 69,1.4,8917.0,1570.0,3.0,3.0,1,12.0,East,Relatively New,1568.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0
977,flat,m3m woodshire,sector 107,1.49,6311.0,2361.0,3.0,4.0,3+,5.0,East,Relatively New,2361.0,,,0.0,1.0,1.0,0.0,0.0,3.0,1.0,174.0
978,flat,m3m capital,sector 113,3.25,14143.0,2298.0,4.0,4.0,3+,34.0,Na,Under Construction,,,2298.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,115.0
979,house,bptp visionnaire,sector 70a,4.0,6666.0,6001.0,4.0,4.0,3+,2.0,North-East,Relatively New,6001.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,154.0
980,flat,dlf the primus,sector 82a,2.25,10714.0,2100.0,3.0,3.0,3+,29.0,East,Relatively New,,,2100.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,72.0
981,flat,signature global city,sector 37d,1.1,8494.0,1295.0,3.0,3.0,2,2.0,North,Under Construction,,,1295.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0
982,flat,sukhshanti apartment,sector 56,1.7,7727.0,2200.0,3.0,3.0,3,4.0,South,Moderately Old,,2200.0,1610.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
983,flat,ansal heights,sector 92,0.72,4500.0,1600.0,3.0,3.0,3,9.0,South-West,Relatively New,1935.0,1700.0,1600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0
984,flat,shapoorji pallonji joyville gurugram,sector 102,0.96,10492.0,915.0,2.0,2.0,2,10.0,East,Relatively New,915.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0
985,flat,new sathi apartments,sector 54,1.59,7067.0,2250.0,3.0,3.0,3+,3.0,North,Moderately Old,,2250.0,,1.0,0.0,0.0,0.0,0.0,3.0,1.0,127.0
987,flat,pareena mi casa,sector 68,1.1,9016.0,1220.0,2.0,2.0,3,13.0,East,New Property,1245.0,,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
988,flat,dlf new town heights,sector 86,1.54,5785.0,2662.0,4.0,4.0,3+,21.0,North-West,Moderately Old,2364.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,80.0
989,flat,m3m the marina,sector 68,1.32,8759.0,1507.0,2.0,2.0,3,15.0,North-East,Relatively New,1507.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
990,house,independent,sector 4,2.35,16319.0,1440.0,4.0,4.0,2,2.0,East,Old Property,1440.0,,,0.0,0.0,0.0,1.0,0.0,3.0,0.0,43.0
991,flat,vatika sovereign park,sector 99,3.25,9673.0,3360.0,4.0,4.0,3+,2.0,Na,New Property,3360.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,123.0
992,flat,m3m skywalk,sector 74,1.48,12333.0,1200.0,2.0,2.0,3,13.0,North-East,Relatively New,1400.0,1300.0,1200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,158.0
993,flat,signature global city,sector 37d,1.25,6083.0,2055.0,3.0,3.0,3,4.0,Na,Under Construction,,,2055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
994,flat,signature global park,sohna road,0.54,6391.0,845.0,2.0,2.0,3,4.0,East,New Property,845.3,,528.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
996,flat,dlf the ultima,sector 81,2.2,10476.0,2100.0,3.0,4.0,3+,17.0,East,Relatively New,2100.0,,,0.0,1.0,0.0,0.0,0.0,3.0,2.0,49.0
997,flat,dlf regency park,sector 28,2.3,11819.0,1946.0,3.0,3.0,3,7.0,North-East,Moderately Old,,1777.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,117.0
998,flat,godrej oasis,sector 88a,1.45,8082.0,1794.0,3.0,3.0,3,12.0,Na,Relatively New,,,1794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
999,flat,shree vardhman flora,sector 90,0.64,4923.0,1300.0,2.0,2.0,3,6.0,East,Old Property,1300.0,,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
1000,flat,supertech araville,sector 79,0.71,6063.0,1171.0,2.0,2.0,3+,17.0,North,New Property,1295.0,,1250.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,53.0
1001,flat,emaar mgf emerald floors premier,sector 65,2.36,14303.0,1650.0,3.0,3.0,3,2.0,North-East,Relatively New,1650.0,,1400.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,136.0
1002,flat,sbtl caladium,sector 109,1.3,6915.0,1880.0,3.0,2.0,3,16.0,East,Moderately Old,1880.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0
1003,house,not applicable,sector 4,0.8,6088.0,1314.0,5.0,4.0,3,3.0,,Under Construction,146.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,flat,mvn athens,sohna road,0.24,7059.0,340.0,1.0,1.0,1,12.0,West,Relatively New,,,340.13924000000003,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.0
1005,flat,m3m merlin,sector 67,2.78,13581.0,2047.0,3.0,3.0,3+,4.0,South-West,Relatively New,2047.0,,,0.0,0.0,0.0,1.0,0.0,4.0,1.0,157.0
1006,house,project mianwali colony,sector 12,2.0,14815.0,1350.0,5.0,5.0,2,3.0,East,Undefined,,1350.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,flat,m3m woodshire,sector 107,1.39,5887.0,2361.0,3.0,4.0,3+,6.0,East,Relatively New,2361.0,,1780.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,174.0
1008,flat,ss the leaf,sector 85,1.65,6852.0,2408.0,3.0,4.0,3,9.0,Na,New Property,2408.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0
